path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02979186/n02979186_2488.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_4938.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_11128.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13873.JPEG,n02979186,n02979186,n02102040,n02979186,n03394916,False
train/n02979186/n02979186_24925.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,False
train/n02979186/n02979186_9076.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_14067.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_1205.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_5337.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_7103.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_14958.JPEG,n02979186,n02979186,n02979186,n03000684,n03888257,False
train/n02979186/n02979186_14403.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10036.JPEG,n02979186,n02979186,n02979186,n03888257,n02979186,False
train/n02979186/n02979186_7743.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_11396.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_8449.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_2767.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,False
train/n02979186/n02979186_13407.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_25887.JPEG,n02979186,n02979186,n02979186,n03028079,n02979186,False
train/n02979186/n02979186_16193.JPEG,n02979186,n02979186,n01440764,n02979186,n03028079,False
train/n02979186/n02979186_11953.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_14916.JPEG,n02979186,n03888257,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_26755.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_14279.JPEG,n02979186,n02979186,n02979186,n03394916,n02979186,False
train/n02979186/n02979186_17356.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_603.JPEG,n02979186,n02979186,n02979186,n03888257,n02979186,False
train/n02979186/n02979186_11675.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_15039.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13847.JPEG,n02979186,n02979186,n03000684,n02979186,n03445777,False
train/n02979186/n02979186_1314.JPEG,n02979186,n02979186,n02979186,n03888257,n02102040,False
train/n02979186/n02979186_10598.JPEG,n02979186,n02979186,n02979186,n03417042,n02979186,False
train/n02979186/n02979186_4754.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_337.JPEG,n02979186,n02979186,n02102040,n02979186,n02979186,False
train/n02979186/n02979186_11897.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/ILSVRC2012_val_00033397.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_15188.JPEG,n02979186,n02979186,n02979186,n03417042,n03888257,False
train/n02979186/n02979186_12319.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,False
train/n02979186/n02979186_6008.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_825.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10006.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_13669.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_6793.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_11539.JPEG,n02979186,n02979186,n02979186,n02979186,n03425413,False
train/n02979186/n02979186_16408.JPEG,n02979186,n02979186,n02979186,n03394916,n02979186,False
train/n02979186/n02979186_12284.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_1626.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/ILSVRC2012_val_00049106.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_21438.JPEG,n02979186,n02979186,n02979186,n03888257,n02979186,False
train/n02979186/n02979186_4273.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_6176.JPEG,n02979186,n02979186,n02979186,n03000684,n03417042,False
train/n02979186/n02979186_14735.JPEG,n02979186,n02979186,n03445777,n02979186,n02979186,False
train/n02979186/n02979186_7.JPEG,n02979186,n02979186,n02979186,n01440764,n02979186,False
train/n02979186/n02979186_469.JPEG,n02979186,n02979186,n03888257,n02979186,n01440764,False
train/n02979186/n02979186_5163.JPEG,n02979186,n02979186,n02979186,n03000684,n02979186,False
train/n02979186/n02979186_5663.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_2819.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_26217.JPEG,n02979186,n02979186,n03888257,n03417042,n02979186,False
train/n02979186/n02979186_2516.JPEG,n02979186,n02979186,n03000684,n03425413,n03417042,False
train/n02979186/n02979186_11447.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_2385.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_13613.JPEG,n02979186,n02979186,n02979186,n02979186,n03425413,False
train/n02979186/n02979186_4293.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_14464.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_11407.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_1984.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_2383.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_1114.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_906.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10747.JPEG,n02979186,n02979186,n02979186,n03888257,n03425413,False
train/n02979186/n02979186_17034.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_2693.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_26708.JPEG,n02979186,n02979186,n02979186,n03394916,n02979186,False
train/n02979186/n02979186_8919.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13096.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_2216.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10864.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_6056.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/ILSVRC2012_val_00042347.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_19728.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_16585.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_7149.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_8824.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_22324.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_15079.JPEG,n02979186,n02979186,n02979186,n03000684,n03888257,False
train/n02979186/n02979186_1198.JPEG,n02979186,n02979186,n02979186,n03425413,n02979186,False
train/n02979186/n02979186_12705.JPEG,n02979186,n02979186,n02102040,n02979186,n02979186,False
train/n02979186/ILSVRC2012_val_00035803.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13427.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_18289.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_2548.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_1504.JPEG,n02979186,n02979186,n03417042,n02979186,n01440764,False
train/n02979186/n02979186_25404.JPEG,n02979186,n02979186,n03417042,n02979186,n03417042,False
train/n02979186/n02979186_10135.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_5396.JPEG,n02979186,n02979186,n02979186,n03000684,n02979186,False
train/n02979186/n02979186_966.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/ILSVRC2012_val_00033657.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,False
train/n02979186/n02979186_10097.JPEG,n02979186,n02979186,n02979186,n02979186,n03888257,False
train/n02979186/n02979186_14709.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_14008.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_2717.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_21218.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_15824.JPEG,n02979186,n02979186,n02979186,n03000684,n02979186,False
train/n02979186/n02979186_3333.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_25278.JPEG,n02979186,n02979186,n02979186,n03888257,n03425413,False
train/n02979186/ILSVRC2012_val_00018559.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_9137.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_26319.JPEG,n02979186,n02979186,n02979186,n03028079,n03394916,False
train/n02979186/n02979186_5994.JPEG,n02979186,n02979186,n02979186,n03000684,n01440764,False
train/n02979186/n02979186_9308.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_16836.JPEG,n02979186,n02979186,n02979186,n03394916,n02979186,False
train/n02979186/n02979186_25179.JPEG,n02979186,n02979186,n02979186,n02102040,n01440764,False
train/n02979186/n02979186_4476.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_15777.JPEG,n02979186,n02979186,n02979186,n03000684,n02102040,False
train/n02979186/n02979186_2105.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_14563.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10713.JPEG,n02979186,n02979186,n03888257,n02979186,n03394916,False
train/n02979186/n02979186_6478.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_20108.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_9538.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_12137.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_1988.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,False
train/n02979186/n02979186_17754.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_6718.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_3725.JPEG,n02979186,n02979186,n02979186,n03417042,n03425413,False
train/n02979186/n02979186_3119.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_3778.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10933.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,False
train/n02979186/n02979186_5638.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13463.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_20355.JPEG,n02979186,n02979186,n01440764,n03888257,n03028079,False
train/n02979186/n02979186_10117.JPEG,n02979186,n02979186,n03028079,n02979186,n03028079,False
train/n02979186/n02979186_22076.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_11243.JPEG,n02979186,n02979186,n02979186,n03425413,n02979186,False
train/n02979186/n02979186_14237.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_16545.JPEG,n02979186,n02979186,n02979186,n03888257,n03028079,False
train/n02979186/n02979186_5556.JPEG,n02979186,n02979186,n02979186,n02979186,n03888257,False
train/n02979186/n02979186_9756.JPEG,n02979186,n02979186,n02979186,n03394916,n03000684,False
train/n02979186/n02979186_2029.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13415.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_3014.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_11016.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_1769.JPEG,n02979186,n02979186,n02979186,n02979186,n03425413,False
train/n02979186/n02979186_13637.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_1469.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_16417.JPEG,n02979186,n02979186,n03425413,n02979186,n03445777,False
train/n02979186/n02979186_20038.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_24154.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,False
train/n02979186/n02979186_9643.JPEG,n02979186,n02979186,n02979186,n02979186,n02102040,False
train/n02979186/n02979186_20577.JPEG,n02979186,n02979186,n02979186,n01440764,n03888257,False
train/n02979186/n02979186_11859.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_9415.JPEG,n02979186,n02979186,n02979186,n03888257,n03425413,False
train/n02979186/ILSVRC2012_val_00044373.JPEG,n02979186,n02979186,n02979186,n03394916,n02979186,False
train/n02979186/n02979186_2807.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_26475.JPEG,n02979186,n02979186,n02979186,n03394916,n03417042,False
train/n02979186/n02979186_4265.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_22575.JPEG,n02979186,n02979186,n02979186,n03000684,n02979186,False
train/n02979186/n02979186_5947.JPEG,n02979186,n02979186,n02979186,n02979186,n03425413,False
train/n02979186/n02979186_1299.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_733.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_893.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_8025.JPEG,n02979186,n02979186,n02979186,n02979186,n03425413,False
train/n02979186/n02979186_78.JPEG,n02979186,n02979186,n02979186,n03888257,n02979186,False
train/n02979186/n02979186_83.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_15127.JPEG,n02979186,n03394916,n02979186,n02979186,n01440764,False
train/n02979186/n02979186_8889.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_14015.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13545.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10364.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_2226.JPEG,n02979186,n02979186,n02979186,n01440764,n02979186,False
train/n02979186/n02979186_12198.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_13588.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_24124.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_1225.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_15639.JPEG,n02979186,n02979186,n03000684,n02979186,n03888257,False
train/n02979186/n02979186_16437.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_237.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,False
train/n02979186/n02979186_5378.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,False
train/n02979186/n02979186_758.JPEG,n02979186,n02979186,n03445777,n03445777,n01440764,False
train/n02979186/n02979186_495.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_14644.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_10263.JPEG,n02979186,n02979186,n02979186,n03445777,n02979186,False
train/n02979186/n02979186_2338.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_23104.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_14953.JPEG,n02979186,n02979186,n02979186,n02102040,n01440764,False
train/n02979186/n02979186_10798.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
train/n02979186/n02979186_11883.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,False
train/n02979186/n02979186_12173.JPEG,n02979186,n02979186,n02979186,n02979186,n03888257,False
train/n02979186/n02979186_25357.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,False
train/n02979186/n02979186_18288.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,False
train/n02979186/n02979186_13346.JPEG,n02979186,n02102040,n02979186,n02979186,n03888257,False
train/n02979186/n02979186_10749.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,False
